layer,level,class,id,metric,value,tf_id,dist
2,landscape,NA,NA,frac_mn,1.0440288212840547,307,500
2,landscape,NA,NA,msidi,0.29268963404381265,307,500
2,landscape,NA,NA,para_mn,0.30773136914682503,307,500
2,landscape,NA,NA,shdi,0.6181863752515885,307,500
1,landscape,NA,NA,frac_mn,1.1647988324484793,308,500
1,landscape,NA,NA,msidi,-0,308,500
1,landscape,NA,NA,para_mn,0.0629430015119686,308,500
1,landscape,NA,NA,shdi,0,308,500
2,landscape,NA,NA,frac_mn,1.059122251372029,308,500
2,landscape,NA,NA,msidi,0.22842945801831405,308,500
2,landscape,NA,NA,para_mn,0.3133852257787126,308,500
2,landscape,NA,NA,shdi,0.4522222766930325,308,500
1,landscape,NA,NA,frac_mn,1.197564541864769,309,500
1,landscape,NA,NA,msidi,-0,309,500
1,landscape,NA,NA,para_mn,0.023421854832803554,309,500
1,landscape,NA,NA,shdi,0,309,500
2,landscape,NA,NA,frac_mn,1.042429155106524,309,500
2,landscape,NA,NA,msidi,0.30251666785669196,309,500
2,landscape,NA,NA,para_mn,0.31327193348268256,309,500
2,landscape,NA,NA,shdi,0.5642573566173323,309,500
1,landscape,NA,NA,frac_mn,1.1139763456451919,313,500
1,landscape,NA,NA,msidi,-0,313,500
1,landscape,NA,NA,para_mn,0.35485109881346377,313,500
1,landscape,NA,NA,shdi,0,313,500
2,landscape,NA,NA,frac_mn,1.0822617393365086,313,500
2,landscape,NA,NA,msidi,0.5306391004055688,313,500
2,landscape,NA,NA,para_mn,0.2843373389631306,313,500
2,landscape,NA,NA,shdi,0.612013658778613,313,500
1,landscape,NA,NA,frac_mn,1.0961839874434782,315,500
1,landscape,NA,NA,msidi,-0,315,500
1,landscape,NA,NA,para_mn,0.25538984388383773,315,500
1,landscape,NA,NA,shdi,0,315,500
2,landscape,NA,NA,frac_mn,1.0793209875020853,315,500
2,landscape,NA,NA,msidi,0.7378348906722428,315,500
2,landscape,NA,NA,para_mn,0.2515224581565491,315,500
2,landscape,NA,NA,shdi,0.8618770345572186,315,500
1,landscape,NA,NA,frac_mn,1.0991911418011364,316,500
1,landscape,NA,NA,msidi,-0,316,500
1,landscape,NA,NA,para_mn,0.22382122810001473,316,500
1,landscape,NA,NA,shdi,0,316,500
2,landscape,NA,NA,frac_mn,1.0721764512568492,316,500
2,landscape,NA,NA,msidi,0.3565282211497128,316,500
2,landscape,NA,NA,para_mn,0.299515419942826,316,500
2,landscape,NA,NA,shdi,0.5493641039666309,316,500
1,landscape,NA,NA,frac_mn,1.104769188969194,318,500
1,landscape,NA,NA,msidi,-0,318,500
1,landscape,NA,NA,para_mn,0.2587326090286175,318,500
1,landscape,NA,NA,shdi,0,318,500
2,landscape,NA,NA,frac_mn,1.0819733842263415,318,500
2,landscape,NA,NA,msidi,0.805607873087159,318,500
2,landscape,NA,NA,para_mn,0.30845346618239483,318,500
2,landscape,NA,NA,shdi,0.9291333114744778,318,500
1,landscape,NA,NA,frac_mn,1.1361737966596093,319,500
1,landscape,NA,NA,msidi,-0,319,500
1,landscape,NA,NA,para_mn,0.23991197923675583,319,500
1,landscape,NA,NA,shdi,0,319,500
2,landscape,NA,NA,frac_mn,1.1149837094222155,319,500
2,landscape,NA,NA,msidi,3.5689854400801975e-4,319,500
2,landscape,NA,NA,para_mn,0.2706431340916536,319,500
2,landscape,NA,NA,shdi,0.001718665842383039,319,500
1,landscape,NA,NA,frac_mn,1.1171058568350904,320,500
1,landscape,NA,NA,msidi,-0,320,500
1,landscape,NA,NA,para_mn,0.22499632367916686,320,500
1,landscape,NA,NA,shdi,0,320,500
2,landscape,NA,NA,frac_mn,1.065870557839997,320,500
2,landscape,NA,NA,msidi,0.26030492751731105,320,500
2,landscape,NA,NA,para_mn,0.31800597730440255,320,500
2,landscape,NA,NA,shdi,0.48099457817670255,320,500
1,landscape,NA,NA,frac_mn,1.1085475966441047,321,500
1,landscape,NA,NA,msidi,-0,321,500
1,landscape,NA,NA,para_mn,0.2397720199354728,321,500
1,landscape,NA,NA,shdi,0,321,500
2,landscape,NA,NA,frac_mn,1.0572543739326707,321,500
2,landscape,NA,NA,msidi,0.7025362243080739,321,500
2,landscape,NA,NA,para_mn,0.3115389962322254,321,500
2,landscape,NA,NA,shdi,0.9519134130875531,321,500
1,landscape,NA,NA,frac_mn,1.1925006214226608,323,500
1,landscape,NA,NA,msidi,-0,323,500
1,landscape,NA,NA,para_mn,0.3134364850882082,323,500
1,landscape,NA,NA,shdi,0,323,500
2,landscape,NA,NA,frac_mn,1.0568455663382708,323,500
2,landscape,NA,NA,msidi,0.09850208106673948,323,500
2,landscape,NA,NA,para_mn,0.32969620370025293,323,500
2,landscape,NA,NA,shdi,0.20258800040792915,323,500
1,landscape,NA,NA,frac_mn,1.0982437590039955,324,500
1,landscape,NA,NA,msidi,-0,324,500
1,landscape,NA,NA,para_mn,0.16967077845905296,324,500
1,landscape,NA,NA,shdi,0,324,500
2,landscape,NA,NA,frac_mn,1.0538928011716577,324,500
2,landscape,NA,NA,msidi,0.18294724986364916,324,500
2,landscape,NA,NA,para_mn,0.2645291287496542,324,500
2,landscape,NA,NA,shdi,0.3965010201430263,324,500
1,landscape,NA,NA,frac_mn,1.2390495284653469,326,500
1,landscape,NA,NA,msidi,-0,326,500
1,landscape,NA,NA,para_mn,0.03333105285077818,326,500
1,landscape,NA,NA,shdi,0,326,500
2,landscape,NA,NA,frac_mn,1.0368781942853162,326,500
2,landscape,NA,NA,msidi,0.058848021434645105,326,500
2,landscape,NA,NA,para_mn,0.31265537258775383,326,500
2,landscape,NA,NA,shdi,0.15480820419399866,326,500
1,landscape,NA,NA,frac_mn,1.1532595575864426,327,500
1,landscape,NA,NA,msidi,-0,327,500
1,landscape,NA,NA,para_mn,0.1001195961937862,327,500
1,landscape,NA,NA,shdi,0,327,500
2,landscape,NA,NA,frac_mn,1.0954666832288626,327,500
2,landscape,NA,NA,msidi,1.0860329020293489,327,500
2,landscape,NA,NA,para_mn,0.24116487447241752,327,500
2,landscape,NA,NA,shdi,1.2056274424030762,327,500
1,landscape,NA,NA,frac_mn,1.1269225279804738,329,500
1,landscape,NA,NA,msidi,-0,329,500
1,landscape,NA,NA,para_mn,0.12008431342351739,329,500
1,landscape,NA,NA,shdi,0,329,500
2,landscape,NA,NA,frac_mn,1.0557604612680054,329,500
2,landscape,NA,NA,msidi,0.08426051244668295,329,500
2,landscape,NA,NA,para_mn,0.3059081077365206,329,500
2,landscape,NA,NA,shdi,0.21305819827640016,329,500
1,landscape,NA,NA,frac_mn,1.1287370069274045,330,500
1,landscape,NA,NA,msidi,-0,330,500
1,landscape,NA,NA,para_mn,0.09056108805170468,330,500
1,landscape,NA,NA,shdi,0,330,500
2,landscape,NA,NA,frac_mn,1.0635453192066748,330,500
2,landscape,NA,NA,msidi,0.43876911851148853,330,500
2,landscape,NA,NA,para_mn,0.2740141358919187,330,500
2,landscape,NA,NA,shdi,0.58853632011518,330,500
1,landscape,NA,NA,frac_mn,1.135254368053938,331,500
1,landscape,NA,NA,msidi,-0,331,500
1,landscape,NA,NA,para_mn,0.2375212190596492,331,500
1,landscape,NA,NA,shdi,0,331,500
2,landscape,NA,NA,frac_mn,1.135254368053938,331,500
2,landscape,NA,NA,msidi,-0,331,500
2,landscape,NA,NA,para_mn,0.2375212190596492,331,500
2,landscape,NA,NA,shdi,0,331,500
1,landscape,NA,NA,frac_mn,1.150785591265449,333,500
1,landscape,NA,NA,msidi,-0,333,500
1,landscape,NA,NA,para_mn,0.36873862829131,333,500
1,landscape,NA,NA,shdi,0,333,500
2,landscape,NA,NA,frac_mn,1.055118385682376,333,500
2,landscape,NA,NA,msidi,0.09205482144522603,333,500
2,landscape,NA,NA,para_mn,0.32068787306564495,333,500
2,landscape,NA,NA,shdi,0.23229883064058413,333,500
1,landscape,NA,NA,frac_mn,1.1236549019299007,334,500
1,landscape,NA,NA,msidi,-0,334,500
1,landscape,NA,NA,para_mn,0.11716534488694699,334,500
1,landscape,NA,NA,shdi,0,334,500
2,landscape,NA,NA,frac_mn,1.071583669202565,334,500
2,landscape,NA,NA,msidi,0.13759090951983757,334,500
2,landscape,NA,NA,para_mn,0.2862180422525233,334,500
2,landscape,NA,NA,shdi,0.28095950003967163,334,500
1,landscape,NA,NA,frac_mn,1.23813610834533,335,500
1,landscape,NA,NA,msidi,-0,335,500
1,landscape,NA,NA,para_mn,0.026261738411334504,335,500
1,landscape,NA,NA,shdi,0,335,500
2,landscape,NA,NA,frac_mn,1.0690993571904148,335,500
2,landscape,NA,NA,msidi,0.28946983033875967,335,500
2,landscape,NA,NA,para_mn,0.30176455892115683,335,500
2,landscape,NA,NA,shdi,0.4775005491041189,335,500
1,landscape,NA,NA,frac_mn,1.118651231116831,336,500
1,landscape,NA,NA,msidi,-0,336,500
1,landscape,NA,NA,para_mn,0.2426085751492867,336,500
1,landscape,NA,NA,shdi,0,336,500
2,landscape,NA,NA,frac_mn,1.0808085778956802,336,500
2,landscape,NA,NA,msidi,0.38627809015183473,336,500
2,landscape,NA,NA,para_mn,0.2948455628487266,336,500
2,landscape,NA,NA,shdi,0.6528687255283059,336,500
1,landscape,NA,NA,frac_mn,1.1279947034189348,337,500
1,landscape,NA,NA,msidi,-0,337,500
1,landscape,NA,NA,para_mn,0.33851863197095955,337,500
1,landscape,NA,NA,shdi,0,337,500
2,landscape,NA,NA,frac_mn,1.05508665517889,337,500
2,landscape,NA,NA,msidi,0.09648365322071342,337,500
2,landscape,NA,NA,para_mn,0.35471725081759525,337,500
2,landscape,NA,NA,shdi,0.22624633813797235,337,500
1,landscape,NA,NA,frac_mn,1.1272522372243319,338,500
1,landscape,NA,NA,msidi,-0,338,500
1,landscape,NA,NA,para_mn,0.18586913907331465,338,500
1,landscape,NA,NA,shdi,0,338,500
2,landscape,NA,NA,frac_mn,1.0702590366004703,338,500
2,landscape,NA,NA,msidi,0.21022238822504402,338,500
2,landscape,NA,NA,para_mn,0.30128908346008015,338,500
2,landscape,NA,NA,shdi,0.4268831617623776,338,500
1,landscape,NA,NA,frac_mn,1.141775319588702,339,500
1,landscape,NA,NA,msidi,-0,339,500
1,landscape,NA,NA,para_mn,0.16050432941971776,339,500
1,landscape,NA,NA,shdi,0,339,500
2,landscape,NA,NA,frac_mn,1.0850024676143946,339,500
2,landscape,NA,NA,msidi,0.5709482296739337,339,500
2,landscape,NA,NA,para_mn,0.25660111601634006,339,500
2,landscape,NA,NA,shdi,0.6330992457240054,339,500
1,landscape,NA,NA,frac_mn,1.1377968142958703,342,500
1,landscape,NA,NA,msidi,-0,342,500
1,landscape,NA,NA,para_mn,0.06778724762018419,342,500
1,landscape,NA,NA,shdi,0,342,500
2,landscape,NA,NA,frac_mn,1.0451291224898662,342,500
2,landscape,NA,NA,msidi,0.05084475017047115,342,500
2,landscape,NA,NA,para_mn,0.2994114636930286,342,500
2,landscape,NA,NA,shdi,0.1258416464907962,342,500
1,landscape,NA,NA,frac_mn,1.1486824595287586,343,500
1,landscape,NA,NA,msidi,-0,343,500
1,landscape,NA,NA,para_mn,0.04904468816761968,343,500
1,landscape,NA,NA,shdi,0,343,500
2,landscape,NA,NA,frac_mn,1.0459204858969677,343,500
2,landscape,NA,NA,msidi,0.06437835946834264,343,500
2,landscape,NA,NA,para_mn,0.31895011145125346,343,500
2,landscape,NA,NA,shdi,0.15748531627480192,343,500
1,landscape,NA,NA,frac_mn,1.1076060940195285,344,500
1,landscape,NA,NA,msidi,-0,344,500
1,landscape,NA,NA,para_mn,0.05634411328637462,344,500
1,landscape,NA,NA,shdi,0,344,500
2,landscape,NA,NA,frac_mn,1.0430921673386326,344,500
2,landscape,NA,NA,msidi,0.05802464087288228,344,500
2,landscape,NA,NA,para_mn,0.3360514186989082,344,500
2,landscape,NA,NA,shdi,0.16539045329007473,344,500
1,landscape,NA,NA,frac_mn,1.093121061097842,345,500
1,landscape,NA,NA,msidi,-0,345,500
1,landscape,NA,NA,para_mn,0.3377221326206823,345,500
1,landscape,NA,NA,shdi,0,345,500
2,landscape,NA,NA,frac_mn,1.062847030070251,345,500
2,landscape,NA,NA,msidi,0.07805424448977898,345,500
2,landscape,NA,NA,para_mn,0.3273271484267918,345,500
2,landscape,NA,NA,shdi,0.17421919866807273,345,500
1,landscape,NA,NA,frac_mn,1.2232512787109335,346,500
1,landscape,NA,NA,msidi,-0,346,500
1,landscape,NA,NA,para_mn,0.03363480314252362,346,500
1,landscape,NA,NA,shdi,0,346,500
2,landscape,NA,NA,frac_mn,1.043999871124014,346,500
2,landscape,NA,NA,msidi,0.06423637830074208,346,500
2,landscape,NA,NA,para_mn,0.32136703463354505,346,500
2,landscape,NA,NA,shdi,0.16230938906468134,346,500
1,landscape,NA,NA,frac_mn,1.1381941077230708,347,500
1,landscape,NA,NA,msidi,-0,347,500
1,landscape,NA,NA,para_mn,0.1993049382119177,347,500
1,landscape,NA,NA,shdi,0,347,500
2,landscape,NA,NA,frac_mn,1.0350269631483806,347,500
2,landscape,NA,NA,msidi,0.03903427235340199,347,500
2,landscape,NA,NA,para_mn,0.3124741925139485,347,500
2,landscape,NA,NA,shdi,0.11540898029542157,347,500
1,landscape,NA,NA,frac_mn,1.1032621685203905,348,500
1,landscape,NA,NA,msidi,-0,348,500
1,landscape,NA,NA,para_mn,0.24452547785392992,348,500
1,landscape,NA,NA,shdi,0,348,500
2,landscape,NA,NA,frac_mn,1.0809887605860526,348,500
2,landscape,NA,NA,msidi,0.1895903753738904,348,500
2,landscape,NA,NA,para_mn,0.31515110514593014,348,500
2,landscape,NA,NA,shdi,0.3439735929988829,348,500
1,landscape,NA,NA,frac_mn,1.0762079554616295,349,500
1,landscape,NA,NA,msidi,-0,349,500
1,landscape,NA,NA,para_mn,0.25287075378608137,349,500
1,landscape,NA,NA,shdi,0,349,500
2,landscape,NA,NA,frac_mn,1.0660706217635363,349,500
2,landscape,NA,NA,msidi,0.3276819075498013,349,500
2,landscape,NA,NA,para_mn,0.2749098790114421,349,500
2,landscape,NA,NA,shdi,0.46520696353107943,349,500
1,landscape,NA,NA,frac_mn,1.1574619124587369,352,500
1,landscape,NA,NA,msidi,-0,352,500
1,landscape,NA,NA,para_mn,0.3533371657837566,352,500
1,landscape,NA,NA,shdi,0,352,500
2,landscape,NA,NA,frac_mn,1.0669353369513097,352,500
2,landscape,NA,NA,msidi,0.22127630341740462,352,500
2,landscape,NA,NA,para_mn,0.31246089249696524,352,500
2,landscape,NA,NA,shdi,0.4426922771885918,352,500
1,landscape,NA,NA,frac_mn,1.0718043951267262,353,500
1,landscape,NA,NA,msidi,-0,353,500
1,landscape,NA,NA,para_mn,0.12403489156327573,353,500
1,landscape,NA,NA,shdi,0,353,500
2,landscape,NA,NA,frac_mn,1.049342566227335,353,500
2,landscape,NA,NA,msidi,0.05840016388558979,353,500
2,landscape,NA,NA,para_mn,0.2829377383813843,353,500
2,landscape,NA,NA,shdi,0.17030204360357767,353,500
1,landscape,NA,NA,frac_mn,1.1248779972182708,355,500
1,landscape,NA,NA,msidi,-0,355,500
1,landscape,NA,NA,para_mn,0.22817727029230386,355,500
1,landscape,NA,NA,shdi,0,355,500
2,landscape,NA,NA,frac_mn,1.0693519743641189,355,500
2,landscape,NA,NA,msidi,0.3402694408123615,355,500
2,landscape,NA,NA,para_mn,0.3144754560594276,355,500
2,landscape,NA,NA,shdi,0.6121074031258592,355,500
