tf_id,NDVI_median,NDVI_sd,GBNDVI_median,GBNDVI_sd,EVI2_median,EVI2_sd,GLI_median,GLI_sd,MNDVI_median,MNDVI_sd,NDBI_median,NDBI_sd
250,0.8535414593949003,0.05054112956553356,0.6584538174227625,0.046843523814960715,0.6709893173461339,0.09149168760754213,0.32422758359012877,0.06204886115664196,0.6381743392386015,0.061660463676156636,-0.37589396160625477,0.06536470128690978
252,0.6205501612168823,0.20460137882208934,0.401014455801214,0.23278219792505944,0.37234170397884553,0.17069495556537004,0.1580065121898872,0.08951190941374407,0.35948526810407444,0.1938128229838419,-0.1596856753557956,0.15636236900685394
253,0.4927595135207324,0.18772683101360857,0.26639875546896324,0.22505468823936237,0.27371617395231534,0.1649831320044785,0.09420064503374109,0.07166041935349979,0.27844082194119923,0.19651176850929772,-0.12003871931927523,0.14607989899676493
254,0.4936613857359009,0.1967520494405232,0.2604595270287517,0.21771559017187903,0.2641604120220763,0.1568345703493166,0.10189590681849546,0.08310857511947303,0.25184287517691084,0.19605582574803834,-0.08770675474445731,0.15783716948004298
255,0.5564511170214962,0.18635467583790857,0.3375055158393437,0.21764596628881588,0.3198445087519694,0.14393849454902813,0.11626016954133236,0.07648092825957054,0.3133610592964046,0.1681180481392399,-0.12535237659883897,0.13664386105592333
256,0.6160868881297129,0.15109385110891532,0.4100416647005548,0.1597143224413969,0.3941480235408384,0.15901388740692476,0.14309621063211422,0.08881731122892292,0.3681497267155589,0.15015524507118355,-0.1657314916873521,0.12014632794536792
257,0.541767440123532,0.22382206781522013,0.3113962283577312,0.25946535947386457,0.3319335217533285,0.21826324150596157,0.14048180758956855,0.10794099765329891,0.31088258702120986,0.22209032565171935,-0.1301887934448314,0.17820173553510982
258,0.6872262858054468,0.1333565709732685,0.4951885555008739,0.1558586904481183,0.466937517862195,0.13200103287886897,0.17310582078383227,0.07318560767834262,0.4667620744933599,0.11111399376137841,-0.266869431130263,0.09967189570985087
259,0.7478073418011814,0.11284750092575048,0.5378793133746688,0.12350640690460679,0.5494353194816921,0.12068784242051506,0.22202751626525188,0.06865060693733296,0.5317844764890489,0.12362150797098866,-0.29941319561375196,0.10260069043921204
260,0.5243436012128223,0.22080555758700277,0.3034649912249813,0.2507436456483187,0.31798078668370966,0.20249346762847192,0.11053360392662011,0.08494514159112075,0.3088598482268656,0.2127560459765774,-0.12960957512162022,0.1587802711480616
261,0.7131218873042106,0.14282112947943504,0.490520491402714,0.1593128517475316,0.47279758100507296,0.15680962241756702,0.20924629262884548,0.10312371455462588,0.4777336244121104,0.14235639175948675,-0.2576478323974785,0.10890707176026848
263,0.5386881060063525,0.261801762518403,0.32049613750774386,0.2803125465391536,0.3670410115091058,0.2264796737535758,0.13957021710987708,0.1151627647878456,0.3451846309437644,0.21715326369726323,-0.15293023906371556,0.16346016558442228
264,0.7996103937884805,0.11565275117146749,0.5853162157678303,0.12861864741773743,0.552893091653649,0.13412614068652814,0.26930136673287475,0.09508604817088682,0.5573307573508897,0.12434242246791963,-0.313963843446927,0.10849238611775995
265,0.6723201172003282,0.16969887979912435,0.45936600082299156,0.20396748435202028,0.4472231364131031,0.17260365510209222,0.19021417487299697,0.09668961271017092,0.45632586082043886,0.1484207199422997,-0.2360328395481173,0.1114885909329292
268,0.3695705990375658,0.21145890596990954,0.11699529308175437,0.24152859946134403,0.1816983365779495,0.14429758401713014,0.04975975465921703,0.06296937946000268,0.1551756313186795,0.19027738626159646,-0.03569060176113392,0.15772544509042558
269,0.6442014687451889,0.17426455457378234,0.4256641835605654,0.18934464955382868,0.405150299027288,0.1648785493827516,0.14842110493208985,0.08699071373798554,0.4268356886096978,0.1770105410866169,-0.2039728674365284,0.1408432053428873
270,0.7345040788974896,0.1424335525065145,0.5018304339543143,0.17907487866978974,0.4355110762520604,0.17194343632804066,0.21897387935377732,0.08805458700087762,0.5413161875375408,0.16083066555381037,-0.2976605596868054,0.1589377961605624
272,0.7129483869710196,0.2100385402810128,0.5140298292698411,0.23728209426881455,0.5186267046734812,0.19583483689486011,0.22986757867886784,0.11439326430074317,0.4397545744388774,0.1996998897902537,-0.1962060889695555,0.15171575615759866
274,0.571169575377492,0.1408432244908755,0.26627517199893797,0.1919723138808518,0.29514948749762887,0.12753890521615352,0.07867252499423702,0.0826446358078051,0.36727823254744935,0.1798897743236358,-0.17142151383585014,0.1632110416343553
276,0.5997886605612279,0.1534159481511752,0.39688958424702764,0.18889051088731923,0.3275573849582553,0.12605099296987027,0.1195144987516246,0.06771321190411195,0.4090929401990045,0.17468596105470258,-0.19929621439701486,0.13944249667385575
277,0.5423727370205401,0.179585644499925,0.2392077436921172,0.20383443128413054,0.3163220406133279,0.1584647598278485,0.08588513800466058,0.058661436251995554,0.4829352380053525,0.203902932428296,-0.2986230584317148,0.18484023164094093
278,0.786853413317614,0.09441334449185709,0.5884268094291075,0.09791011640934215,0.6036655478801376,0.12263386596892469,0.2578068634097354,0.07006904194836323,0.5730378329786215,0.0809284936614397,-0.3190920527316329,0.07221562962523384
279,0.648992422099262,0.18511991535942385,0.39550230592791563,0.17931365950418454,0.41770557853573537,0.18172998918397973,0.15281876470579492,0.09776547838308383,0.422387203618993,0.16991221532634013,-0.2211411530942628,0.1339778413126557
280,0.5279953219227094,0.23895381016718586,0.3303791323702343,0.24848933007312557,0.29336627873173426,0.1810947350253961,0.12689370885198814,0.10543489914695219,0.3504346842316821,0.19988218238653516,-0.15859320070228886,0.15114314957965955
281,0.5120857281055998,0.17142683153540889,0.28221213791405336,0.18800184602930314,0.286202703099081,0.14968606147252816,0.08429645637917067,0.07392464812875767,0.24239796543245032,0.1732405941269525,-0.08191645587893494,0.14496347390969927
